SampleID	Year_Plot	SampleName	LocationPlateDNAiso	SampleNoRand	Year	Compartment	LibraryType	PlateX	SampleName2	RunNo	Runcode	Replica	Seedlot	OriginalNo	VarietyFullName	Variety	Plot.x	Location	PreCrop	PreCrop_clean	SoilType	Plot.y	M_52	M_52_method2	X52_method1	M_class1	M_class2	S_48	S_48_method2	S_48_method1	V_50	V_50_method2	V_50_method1
HeelEye2019.92.12.H.16S_000000000.JMLM7	2020_E_92	HeelEye2019-92-12-H-16S	H7	379	2019-2020	Heel	16S	G	92-12-H	SON5934	_000000000-JMLM7	12	92	92	Sagitta	E	E_92	ZANDEWEER	Wintertarwe	Wheat	Clay	E_92	1165.599379	0.35800623	0.72193144	Middle	Middle	1115.960878	0.373746882	0.637161994	708.6538017	0.826051698	0.170305321
HeelEye2019.93.12.H.16S_000000000.JKP74	2020_E_93	HeelEye2019-93-12-H-16S	F5	257	2019-2020	Heel	16S	F	93-12-H	SON5931	_000000000-JKP74	12	93	93	Sagitta	E	E_93	t ZANDT	Tarwe	Wheat	Clay	E_93	1206.709641	0.822631166	0.856848813	High	Middle	1107.330985	0.272156291	0.597494084	678.8012387	0.228472333	-0.236142185
HeelEye2019.93.4.H.16S_000000000.JLB35	2020_E_93	HeelEye2019-93-4-H-16S	A4	484	2019-2020	Heel	16S	I	93-4-H	SON5984	_000000000-JLB35	4	93	93	Sagitta	E	E_93	t ZANDT	Tarwe	Wheat	Clay	E_93	1206.709641	0.822631166	0.856848813	High	Middle	1107.330985	0.272156291	0.597494084	678.8012387	0.228472333	-0.236142185
HeelEye2019.94.34.H.16S_000000000.JMLM7	2020_E_94	HeelEye2019-94-34-H-16S	H1	373	2019-2020	Heel	16S	G	94-34-H	SON5934	_000000000-JMLM7	34	94	94	Sagitta	E	E_94	UITHUIZERMEEDEN	Braak	Fallow	Clay	E_94	1022.979747	-1.253869607	0.253876375	Low	Low	993.0981943	-1.07258531	0.072415044	630.8891047	-0.730617934	-0.88847369
HeelEye2019.94.12.H.16S_000000000.JLHG5	2020_E_94	HeelEye2019-94-12-H-16S	A5	293	2019-2020	Heel	16S	G	94-12-H	SON5933	_000000000-JLHG5	12	94	94	Sagitta	E	E_94	UITHUIZERMEEDEN	Braak	Fallow	Clay	E_94	1022.979747	-1.253869607	0.253876375	Low	Low	993.0981943	-1.07258531	0.072415044	630.8891047	-0.730617934	-0.88847369
HeelEye2019.95.12.H.16S_000000000.JMMDW	2020_E_95	HeelEye2019-95-12-H-16S	G4	460	2019-2020	Heel	16S	H	95-12-H	SON5935	_000000000-JMMDW	12	95	95	Sagitta	E	E_95	WESTERNIELAND	NA	Unknown	Clay	E_95	1292.537047	1.792645733	1.138520776	High	High	1220.02918	1.598832719	1.115519245	717.5186501	1.00350549	0.291001676
HeelEye2019.95.34.H.16S_000000000.JFHYF	2020_E_95	HeelEye2019-95-34-H-16S	D6	42	2019-2020	Heel	16S	D	95-34-H	SON5824	_000000000-JFHYF	34	95	95	Sagitta	E	E_95	WESTERNIELAND	NA	Unknown	Clay	E_95	1292.537047	1.792645733	1.138520776	High	High	1220.02918	1.598832719	1.115519245	717.5186501	1.00350549	0.291001676
HeelEye2019.96.34.H.16S_000000000.JLHG5	2020_E_96	HeelEye2019-96-34-H-16S	A2	290	2019-2020	Heel	16S	G	96-34-H	SON5933	_000000000-JLHG5	34	96	96	Sagitta	E	E_96	DEN ANDEL	NA	Unknown	Clay	E_96	1111.584297	-0.25246797	0.544662487	Middle	Middle	1046.955382	-0.438581702	0.319973389	626.2487614	-0.823506889	-0.951652718
HeelEye2019.96.12.H.16S_000000000.JKP74	2020_E_96	HeelEye2019-96-12-H-16S	E3	243	2019-2020	Heel	16S	F	96-12-H	SON5931	_000000000-JKP74	12	96	96	Sagitta	E	E_96	DEN ANDEL	NA	Unknown	Clay	E_96	1111.584297	-0.25246797	0.544662487	Middle	Middle	1046.955382	-0.438581702	0.319973389	626.2487614	-0.823506889	-0.951652718
HeelEye2019.97.12.H.16S_000000000.JMLN7	2020_E_97	HeelEye2019-97-12-H-16S	F9	549	2019-2020	Heel	16S	I	97-12-H	SON5985	_000000000-JMLN7	12	97	97	Sagitta	E	E_97	MENSINGEWEER	Grasland	Grass	Clay	E_97	1203.781062	0.789532593	0.847237679	High	Middle	1131.834814	0.5606139	0.710127651	680.0050416	0.252569687	-0.219752212
HeelEye2019.97.34.H.16S_000000000.JLB35	2020_E_97	HeelEye2019-97-34-H-16S	C2	506	2019-2020	Heel	16S	I	97-34-H	SON5984	_000000000-JLB35	34	97	97	Sagitta	E	E_97	MENSINGEWEER	Grasland	Grass	Clay	E_97	1203.781062	0.789532593	0.847237679	High	Middle	1131.834814	0.5606139	0.710127651	680.0050416	0.252569687	-0.219752212
HeelEye2019.99.12.H.16S_000000000.JMLN7	2020_E_99	HeelEye2019-99-12-H-16S	F8	548	2019-2020	Heel	16S	I	99-12-H	SON5985	_000000000-JMLN7	12	99	99	Sagitta	E	E_99	SAAXUMHUIZEN	NA	Unknown	Clay	E_99	1163.522546	0.334534021	0.715115601	Middle	Middle	940.2696068	-1.694480293	-0.170415267	615.4672721	-1.039327405	-1.098444451
HeelEye2019.99.34.H.16S_000000000.JK6WL	2020_E_99	HeelEye2019-99-34-H-16S	G4	704	2019-2020	Heel	16S	C	99-34-H	SON5822	_000000000-JK6WL	34	99	99	Sagitta	E	E_99	SAAXUMHUIZEN	NA	Unknown	Clay	E_99	1163.522546	0.334534021	0.715115601	Middle	Middle	940.2696068	-1.694480293	-0.170415267	615.4672721	-1.039327405	-1.098444451
HeelEye2019.121.34.H.16S_000000000.JH6L7	2020_F_121	HeelEye2019-121-34-H-16S	G6	78	2019-2020	Heel	16S	D	121-34-H	SON5823	_000000000-JH6L7	34	121	121	Seresta	F	F_121	WESTERNIELAND	NA	Unknown	Clay	F_121	1048.85592	0.395993189	0.338797881	Middle	Middle	887.6976144	0.222865564	-0.412066119	650.1152158	0.001518221	-0.626707057
HeelEye2019.121.12.H.16S_000000000.JMMDW	2020_F_121	HeelEye2019-121-12-H-16S	F11	455	2019-2020	Heel	16S	H	121-12-H	SON5935	_000000000-JMMDW	12	121	121	Seresta	F	F_121	WESTERNIELAND	NA	Unknown	Clay	F_121	1048.85592	0.395993189	0.338797881	Middle	Middle	887.6976144	0.222865564	-0.412066119	650.1152158	0.001518221	-0.626707057
HeelEye2019.122.34.H.16S_000000000.JMMDW	2020_F_122	HeelEye2019-122-34-H-16S	G11	467	2019-2020	Heel	16S	H	122-34-H	SON5935	_000000000-JMMDW	34	122	122	Seresta	F	F_122	NA	Gras	Grass	Sand	F_122	1105.075788	0.91253164	0.523302592	High	Middle	857.5431247	-0.246768705	-0.550673347	646.8008994	-0.075063297	-0.671832014
HeelEye2019.122.12.H.16S_000000000.JLHG5	2020_F_122	HeelEye2019-122-12-H-16S	B6	306	2019-2020	Heel	16S	G	122-12-H	SON5933	_000000000-JLHG5	12	122	122	Seresta	F	F_122	NA	Gras	Grass	Sand	F_122	1105.075788	0.91253164	0.523302592	High	Middle	857.5431247	-0.246768705	-0.550673347	646.8008994	-0.075063297	-0.671832014
HeelEye2019.123.34.H.16S_000000000.JKP74	2020_F_123	HeelEye2019-123-34-H-16S	H3	279	2019-2020	Heel	16S	F	123-34-H	SON5931	_000000000-JKP74	34	123	123	Seresta	F	F_123	KRAGGENBURG	NA	Unknown	Clay	F_123	1081.344118	0.694489144	0.445419004	High	Middle	921.0641611	0.742525286	-0.258694446	728.2841948	1.807712423	0.437576319
HeelEye2019.123.12.H.16S_000000000.JMLM7	2020_F_123	HeelEye2019-123-12-H-16S	H6	378	2019-2020	Heel	16S	G	123-12-H	SON5934	_000000000-JMLM7	12	123	123	Seresta	F	F_123	KRAGGENBURG	NA	Unknown	Clay	F_123	1081.344118	0.694489144	0.445419004	High	Middle	921.0641611	0.742525286	-0.258694446	728.2841948	1.807712423	0.437576319
HeelEye2019.124.34.H.16S_000000000.JFHYF	2020_F_124	HeelEye2019-124-34-H-16S	A10	10	2019-2020	Heel	16S	D	124-34-H	SON5824	_000000000-JFHYF	34	124	124	Seresta	F	F_124	KRAGGENBURG	NA	Unknown	Clay	F_124	1075.727059	0.642880578	0.426984707	High	Middle	889.0474004	0.2438875	-0.405861733	748.5268194	2.275444145	0.713182948
HeelEye2019.124.12.H.16S_000000000.JLB35	2020_F_124	HeelEye2019-124-12-H-16S	B1	493	2019-2020	Heel	16S	I	124-12-H	SON5984	_000000000-JLB35	12	124	124	Seresta	F	F_124	KRAGGENBURG	NA	Unknown	Clay	F_124	1075.727059	0.642880578	0.426984707	High	Middle	889.0474004	0.2438875	-0.405861733	748.5268194	2.275444145	0.713182948
HeelEye2019.125.12.H.16S_000000000.JLB35	2020_F_125	HeelEye2019-125-12-H-16S	D11	527	2019-2020	Heel	16S	I	125-12-H	SON5984	_000000000-JLB35	12	125	125	Seresta	F	F_125	PIETERZIJL	NA	Unknown	Clay	F_125	1011.867669	0.056151518	0.217408294	Middle	Middle	880.9541724	0.117841354	-0.443062824	654.698755	0.107426754	-0.564301425
HeelEye2019.125.34.H.16S_000000000.JMLN7	2020_F_125	HeelEye2019-125-34-H-16S	F10	550	2019-2020	Heel	16S	I	125-34-H	SON5985	_000000000-JMLN7	34	125	125	Seresta	F	F_125	PIETERZIJL	NA	Unknown	Clay	F_125	1011.867669	0.056151518	0.217408294	Middle	Middle	880.9541724	0.117841354	-0.443062824	654.698755	0.107426754	-0.564301425
HeelEye2019.126.12.H.16S_000000000.JKP74	2020_F_126	HeelEye2019-126-12-H-16S	E8	248	2019-2020	Heel	16S	F	126-12-H	SON5931	_000000000-JKP74	12	126	126	Seresta	F	F_126	MUNNEKEZIJL	NA	Unknown	Clay	F_126	1193.023264	1.720577875	0.811932289	High	High	914.4215997	0.639072219	-0.289227445	691.0783725	0.94802433	-0.068987009
HeelEye2019.126.34.H.16S_000000000.JMLN7	2020_F_126	HeelEye2019-126-34-H-16S	E10	538	2019-2020	Heel	16S	I	126-34-H	SON5985	_000000000-JMLN7	34	126	126	Seresta	F	F_126	MUNNEKEZIJL	NA	Unknown	Clay	F_126	1193.023264	1.720577875	0.811932289	High	High	914.4215997	0.639072219	-0.289227445	691.0783725	0.94802433	-0.068987009
HeelEye2019.127.34.H.16S_000000000.JLB35	2020_F_127	HeelEye2019-127-34-H-16S	D10	526	2019-2020	Heel	16S	I	127-34-H	SON5984	_000000000-JLB35	34	127	127	Seresta	F	F_127	KLOOSTERBUREN	Wintertarwe	Wheat	Clay	F_127	1052.107206	0.425865446	0.349468088	High	Middle	934.8662565	0.957482895	-0.195252145	718.8350387	1.58937759	0.30892452
HeelEye2019.127.12.H.16S_000000000.JH6L7	2020_F_127	HeelEye2019-127-12-H-16S	G2	74	2019-2020	Heel	16S	D	127-12-H	SON5823	_000000000-JH6L7	12	127	127	Seresta	F	F_127	KLOOSTERBUREN	Wintertarwe	Wheat	Clay	F_127	1052.107206	0.425865446	0.349468088	High	Middle	934.8662565	0.957482895	-0.195252145	718.8350387	1.58937759	0.30892452
HeelEye2019.128.12.H.16S_000000000.JLBMN	2020_F_128	HeelEye2019-128-12-H-16S	D7	427	2019-2020	Heel	16S	H	128-12-H	SON5936	_000000000-JLBMN	12	128	128	Seresta	F	F_128	WARFFUM	Wintertarwe	Wheat	Clay	F_128	896.0915598	-1.007579397	-0.162550573	Low	Middle	764.0615031	-1.702677045	-0.980368182	696.2135346	1.066678815	0.000929059
HeelEye2019.128.34.H.16S_000000000.JFHYF	2020_F_128	HeelEye2019-128-34-H-16S	A12	12	2019-2020	Heel	16S	D	128-34-H	SON5824	_000000000-JFHYF	34	128	128	Seresta	F	F_128	WARFFUM	Wintertarwe	Wheat	Clay	F_128	896.0915598	-1.007579397	-0.162550573	Low	Middle	764.0615031	-1.702677045	-0.980368182	696.2135346	1.066678815	0.000929059
HeelEye2019.129.12.H.16S_000000000.JLB35	2020_F_129	HeelEye2019-129-12-H-16S	A8	488	2019-2020	Heel	16S	I	129-12-H	SON5984	_000000000-JLB35	12	129	129	Seresta	F	F_129	WARFSTERMOLEN	Wintertarwe	Wheat	Clay	F_129	951.3433147	-0.499935805	0.018776943	Low	Middle	821.5163113	-0.80786015	-0.716273124	648.2988927	-0.040450247	-0.651436592
HeelEye2019.129.34.H.16S_000000000.JKP3P	2020_F_129	HeelEye2019-129-34-H-16S	C12	132	2019-2020	Heel	16S	E	129-34-H	SON5929	_000000000-JKP3P	34	129	129	Seresta	F	F_129	WARFSTERMOLEN	Wintertarwe	Wheat	Clay	F_129	951.3433147	-0.499935805	0.018776943	Low	Middle	821.5163113	-0.80786015	-0.716273124	648.2988927	-0.040450247	-0.651436592
HeelEye2019.130.34.H.16S_000000000.JK6WL	2020_F_130	HeelEye2019-130-34-H-16S	F1	690	2019-2020	Heel	16S	C	130-34-H	SON5822	_000000000-JK6WL	34	130	130	Seresta	F	F_130	ST. ANNAPAROCHIE	NA	Unknown	Clay	F_130	722.1981116	-2.605282399	-0.733241351	Low	Low	713.8742689	-2.484306754	-1.211057326	622.4326174	-0.638123607	-1.00361014
HeelEye2019.130.12.H.16S_000000000.JLB35	2020_F_130	HeelEye2019-130-12-H-16S	B6	498	2019-2020	Heel	16S	I	130-12-H	SON5984	_000000000-JLB35	12	130	130	Seresta	F	F_130	ST. ANNAPAROCHIE	NA	Unknown	Clay	F_130	722.1981116	-2.605282399	-0.733241351	Low	Low	713.8742689	-2.484306754	-1.211057326	622.4326174	-0.638123607	-1.00361014
HeelEye2019.131.34.H.16S_000000000.JMMDW	2020_F_131	HeelEye2019-131-34-H-16S	E3	435	2019-2020	Heel	16S	H	131-34-H	SON5935	_000000000-JMMDW	34	131	131	Seresta	F	F_131	BOYL	NA	Unknown	Sand	F_131	822.8875953	-1.680164794	-0.4027944	Low	Low	723.1113756	-2.340445529	-1.168598317	565.1998556	-1.960559743	-1.78284351
HeelEye2019.131.12.H.16S_000000000.JLHG5	2020_F_131	HeelEye2019-131-12-H-16S	B8	308	2019-2020	Heel	16S	G	131-12-H	SON5933	_000000000-JLHG5	12	131	131	Seresta	F	F_131	BOYL	NA	Unknown	Sand	F_131	822.8875953	-1.680164794	-0.4027944	Low	Low	723.1113756	-2.340445529	-1.168598317	565.1998556	-1.960559743	-1.78284351
HeelEye2019.132.34.H.16S_000000000.JFHYF	2020_F_132	HeelEye2019-132-34-H-16S	C3	27	2019-2020	Heel	16S	D	132-34-H	SON5824	_000000000-JFHYF	34	132	132	Seresta	F	F_132	NA	Gras	Grass	Sand	F_132	1005.669566	-0.000795578	0.197067103	Middle	Middle	847.0541902	-0.41012624	-0.598886471	641.583738	-0.195612481	-0.742864516
HeelEye2019.132.34.H.16S_000000000.JKRF4	2020_F_132	HeelEye2019-132-34-H-16S	E11	155	2019-2020	Heel	16S	E	132-34-H	SON5930	_000000000-JKRF4	34	132	132	Seresta	F	F_132	NA	Gras	Grass	Sand	F_132	1005.669566	-0.000795578	0.197067103	Middle	Middle	847.0541902	-0.41012624	-0.598886471	641.583738	-0.195612481	-0.742864516
HeelEye2019.132.12.H.16S_000000000.JFHYF	2020_F_132	HeelEye2019-132-12-H-16S	C12	36	2019-2020	Heel	16S	D	132-12-H	SON5824	_000000000-JFHYF	12	132	132	Seresta	F	F_132	NA	Gras	Grass	Sand	F_132	1005.669566	-0.000795578	0.197067103	Middle	Middle	847.0541902	-0.41012624	-0.598886471	641.583738	-0.195612481	-0.742864516
HeelEye2019.132.12.H.16S_000000000.JMLN7	2020_F_132	HeelEye2019-132-12-H-16S	E5	533	2019-2020	Heel	16S	I	132-12-H	SON5985	_000000000-JMLN7	12	132	132	Seresta	F	F_132	NA	Gras	Grass	Sand	F_132	1005.669566	-0.000795578	0.197067103	Middle	Middle	847.0541902	-0.41012624	-0.598886471	641.583738	-0.195612481	-0.742864516
HeelEye2019.133.34.H.16S_000000000.JH6L7	2020_F_133	HeelEye2019-133-34-H-16S	F10	70	2019-2020	Heel	16S	D	133-34-H	SON5823	_000000000-JH6L7	34	133	133	Seresta	F	F_133	EENRUM	Winterwortel	Carrot	Clay	F_133	1028.325785	0.207365853	0.271421228	Middle	Middle	964.3335659	1.41641483	-0.059803589	652.1733947	0.049075077	-0.598684615
HeelEye2019.133.12.H.16S_000000000.JLBMN	2020_F_133	HeelEye2019-133-12-H-16S	A8	392	2019-2020	Heel	16S	H	133-12-H	SON5936	_000000000-JLBMN	12	133	133	Seresta	F	F_133	EENRUM	Winterwortel	Carrot	Clay	F_133	1028.325785	0.207365853	0.271421228	Middle	Middle	964.3335659	1.41641483	-0.059803589	652.1733947	0.049075077	-0.598684615
HeelEye2019.134.12.H.16S_000000000.JKP3P	2020_F_134	HeelEye2019-134-12-H-16S	D11	143	2019-2020	Heel	16S	E	134-12-H	SON5929	_000000000-JKP3P	12	134	134	Seresta	F	F_134	HELLUM	NA	Unknown	Sand	F_134	961.4109725	-0.407435902	0.051817402	Low	Middle	830.0910241	-0.674315227	-0.676858855	543.9855358	-2.450743725	-2.071679928
HeelEye2019.134.34.H.16S_000000000.JMLN7	2020_F_134	HeelEye2019-134-34-H-16S	H9	573	2019-2020	Heel	16S	I	134-34-H	SON5985	_000000000-JMLN7	34	134	134	Seresta	F	F_134	HELLUM	NA	Unknown	Sand	F_134	961.4109725	-0.407435902	0.051817402	Low	Middle	830.0910241	-0.674315227	-0.676858855	543.9855358	-2.450743725	-2.071679928
HeelEye2019.135.12.H.16S_000000000.JMLM7	2020_F_135	HeelEye2019-135-12-H-16S	G7	367	2019-2020	Heel	16S	G	135-12-H	SON5934	_000000000-JMLM7	12	135	135	Seresta	F	F_135	SCHOONLOO	NA	Unknown	Sand	F_135	943.8828933	-0.568480869	-0.00570698	Low	Middle	906.7213986	0.51914718	-0.32462196	651.0164615	0.022342656	-0.614436449
HeelEye2019.135.34.H.16S_000000000.JLB35	2020_F_135	HeelEye2019-135-34-H-16S	B11	503	2019-2020	Heel	16S	I	135-34-H	SON5984	_000000000-JLB35	34	135	135	Seresta	F	F_135	SCHOONLOO	NA	Unknown	Sand	F_135	943.8828933	-0.568480869	-0.00570698	Low	Middle	906.7213986	0.51914718	-0.32462196	651.0164615	0.022342656	-0.614436449
HeelEye2019.136.12.H.16S_000000000.JLB35	2020_F_136	HeelEye2019-136-12-H-16S	D6	522	2019-2020	Heel	16S	I	136-12-H	SON5984	_000000000-JLB35	12	136	136	Seresta	F	F_136	AMEN	NA	Unknown	Sand	F_136	1170.781222	1.516221834	0.738937428	High	High	941.6666685	1.06339437	-0.163993574	678.172161	0.649809813	-0.244707179
HeelEye2019.136.34.H.16S_000000000.JK6WL	2020_F_136	HeelEye2019-136-34-H-16S	E6	683	2019-2020	Heel	16S	C	136-34-H	SON5822	_000000000-JK6WL	34	136	136	Seresta	F	F_136	AMEN	NA	Unknown	Sand	F_136	1170.781222	1.516221834	0.738937428	High	High	941.6666685	1.06339437	-0.163993574	678.172161	0.649809813	-0.244707179
HeelEye2019.137.12.H.16S_000000000.JMHTR	2020_F_137	HeelEye2019-137-12-H-16S	H1	661	2019-2020	Heel	16S	J	137-12-H	SON5986	_000000000-JMHTR	12	137	137	Seresta	F	F_137	ROLDE	NA	Unknown	Sand	F_137	1000.936265	-0.044284329	0.181533158	Middle	Middle	851.1142657	-0.346893513	-0.580224049	633.71286	-0.37747918	-0.850027801
HeelEye2019.137.34.H.16S_000000000.JKP74	2020_F_137	HeelEye2019-137-34-H-16S	H11	287	2019-2020	Heel	16S	F	137-34-H	SON5931	_000000000-JKP74	34	137	137	Seresta	F	F_137	ROLDE	NA	Unknown	Sand	F_137	1000.936265	-0.044284329	0.181533158	Middle	Middle	851.1142657	-0.346893513	-0.580224049	633.71286	-0.37747918	-0.850027801
HeelEye2019.140.34.H.16S_000000000.JK6WL	2020_F_140	HeelEye2019-140-34-H-16S	F11	699	2019-2020	Heel	16S	C	140-34-H	SON5822	_000000000-JK6WL	34	140	140	Seresta	F	F_140	HELLUM	NA	Unknown	Sand	F_140	1012.625478	0.063114143	0.219895305	Middle	Middle	889.9444594	0.257858542	-0.401738339	611.9478785	-0.880386905	-1.146361568
HeelEye2019.140.12.H.16S_000000000.JH6L7	2020_F_140	HeelEye2019-140-12-H-16S	E8	56	2019-2020	Heel	16S	D	140-12-H	SON5823	_000000000-JH6L7	12	140	140	Seresta	F	F_140	HELLUM	NA	Unknown	Sand	F_140	1012.625478	0.063114143	0.219895305	Middle	Middle	889.9444594	0.257858542	-0.401738339	611.9478785	-0.880386905	-1.146361568
HeelEye2019.141.34.H.16S_000000000.JKP3P	2020_F_141	HeelEye2019-141-34-H-16S	D2	134	2019-2020	Heel	16S	E	141-34-H	SON5929	_000000000-JKP3P	34	141	141	Seresta	F	F_141	SIDDEBUREN	Mais met gras	Maize	Sand	F_141	1148.384541	1.310444985	0.665435063	High	High	907.0941638	0.524952728	-0.322908519	693.9711783	1.014866307	-0.029600987
HeelEye2019.141.2.H.16S_000000000.JLBMN	2020_F_141	HeelEye2019-141-2-H-16S	A10	394	2019-2020	Heel	16S	H	141-2-H	SON5936	_000000000-JLBMN	2	141	141	Seresta	F	F_141	SIDDEBUREN	Mais met gras	Maize	Sand	F_141	1148.384541	1.310444985	0.665435063	High	High	907.0941638	0.524952728	-0.322908519	693.9711783	1.014866307	-0.029600987
HeelEye2019.142.12.H.16S_000000000.JLB35	2020_F_142	HeelEye2019-142-12-H-16S	A3	483	2019-2020	Heel	16S	I	142-12-H	SON5984	_000000000-JLB35	12	142	142	Seresta	F	F_142	HOGE HEXEL	NA	Unknown	Sand	F_142	953.4286039	-0.480776528	0.025620531	Low	Middle	863.3232932	-0.156746781	-0.524104397	613.7454035	-0.838852792	-1.121887973
HeelEye2019.142.34.H.16S_000000000.JMLM7	2020_F_142	HeelEye2019-142-34-H-16S	F5	353	2019-2020	Heel	16S	G	142-34-H	SON5934	_000000000-JMLM7	34	142	142	Seresta	F	F_142	HOGE HEXEL	NA	Unknown	Sand	F_142	953.4286039	-0.480776528	0.025620531	Low	Middle	863.3232932	-0.156746781	-0.524104397	613.7454035	-0.838852792	-1.121887973
HeelEye2019.143.12.H.16S_000000000.JMM89	2020_F_143	HeelEye2019-143-12-H-16S	C11	227	2019-2020	Heel	16S	F	143-12-H	SON5932	_000000000-JMM89	12	143	143	Seresta	F	F_143	HOGE HEXEL	NA	Unknown	Sand	F_143	954.5113822	-0.470828147	0.029174039	Low	Middle	934.1581565	0.946454751	-0.198506977	664.5124029	0.334183637	-0.43068701
HeelEye2019.143.4.H.16S_000000000.JKP74	2020_F_143	HeelEye2019-143-4-H-16S	G1	265	2019-2020	Heel	16S	F	143-4-H	SON5931	_000000000-JKP74	4	143	143	Seresta	F	F_143	HOGE HEXEL	NA	Unknown	Sand	F_143	954.5113822	-0.470828147	0.029174039	Low	Middle	934.1581565	0.946454751	-0.198506977	664.5124029	0.334183637	-0.43068701
HeelEye2019.144.34.H.16S_000000000.JLB35	2020_F_144	HeelEye2019-144-34-H-16S	C1	505	2019-2020	Heel	16S	I	144-34-H	SON5984	_000000000-JLB35	34	144	144	Seresta	F	F_144	WIERDEN	NA	Unknown	Sand	F_144	1032.223122	0.243173909	0.284211669	Middle	Middle	889.5928061	0.252381798	-0.403354738	638.1473792	-0.275013944	-0.7896511
HeelEye2019.144.12.H.16S_000000000.JKRF4	2020_F_144	HeelEye2019-144-12-H-16S	G1	169	2019-2020	Heel	16S	E	144-12-H	SON5930	_000000000-JKRF4	12	144	144	Seresta	F	F_144	WIERDEN	NA	Unknown	Sand	F_144	1032.223122	0.243173909	0.284211669	Middle	Middle	889.5928061	0.252381798	-0.403354738	638.1473792	-0.275013944	-0.7896511
HeelEye2019.145.12.H.16S_000000000.JMLM7	2020_F_145	HeelEye2019-145-12-H-16S	G3	363	2019-2020	Heel	16S	G	145-12-H	SON5934	_000000000-JMLM7	12	145	145	Seresta	F	F_145	USQUERT	NA	Unknown	Clay	F_145	756.9877	-2.285641663	-0.619067427	Low	Low	756.0207346	-1.827906172	-1.017328139	618.2185608	-0.735494772	-1.060985207
HeelEye2019.145.34.H.16S_000000000.JKP74	2020_F_145	HeelEye2019-145-34-H-16S	G6	270	2019-2020	Heel	16S	F	145-34-H	SON5931	_000000000-JKP74	34	145	145	Seresta	F	F_145	USQUERT	NA	Unknown	Clay	F_145	756.9877	-2.285641663	-0.619067427	Low	Low	756.0207346	-1.827906172	-1.017328139	618.2185608	-0.735494772	-1.060985207
HeelEye2019.146.34.H.16S_000000000.JKRF4	2020_F_146	HeelEye2019-146-34-H-16S	G9	177	2019-2020	Heel	16S	E	146-34-H	SON5930	_000000000-JKRF4	34	146	146	Seresta	F	F_146	MARKNESSE	NA	Unknown	Clay	F_146	896.7369496	-1.001649667	-0.160432506	Low	Middle	859.5660877	-0.215262526	-0.541374656	673.4600468	0.54093039	-0.308863381
HeelEye2019.146.12.H.16S_000000000.JLBCC	2020_F_146	HeelEye2019-146-12-H-16S	B2	590	2019-2020	Heel	16S	J	146-12-H	SON5987	_000000000-JLBCC	12	146	146	Seresta	F	F_146	MARKNESSE	NA	Unknown	Clay	F_146	896.7369496	-1.001649667	-0.160432506	Low	Middle	859.5660877	-0.215262526	-0.541374656	673.4600468	0.54093039	-0.308863381
HeelEye2019.147.12.H.16S_000000000.JLBCC	2020_F_147	HeelEye2019-147-12-H-16S	B12	600	2019-2020	Heel	16S	J	147-12-H	SON5987	_000000000-JLBCC	12	147	147	Seresta	F	F_147	LAUWERZIJL	NA	Unknown	Clay	F_147	1034.195918	0.261299619	0.290686074	Middle	Middle	880.2157861	0.106341523	-0.446456868	657.0281589	0.16125061	-0.532586211
HeelEye2019.147.34.H.16S_000000000.JLHG5	2020_F_147	HeelEye2019-147-34-H-16S	D1	325	2019-2020	Heel	16S	G	147-34-H	SON5933	_000000000-JLHG5	34	147	147	Seresta	F	F_147	LAUWERZIJL	NA	Unknown	Clay	F_147	1034.195918	0.261299619	0.290686074	Middle	Middle	880.2157861	0.106341523	-0.446456868	657.0281589	0.16125061	-0.532586211
HeelEye2019.148.12.H.16S_000000000.JLB35	2020_F_148	HeelEye2019-148-12-H-16S	C10	514	2019-2020	Heel	16S	I	148-12-H	SON5984	_000000000-JLB35	12	148	148	Seresta	F	F_148	WIJSTER	NA	Unknown	Sand	F_148	1163.110864	1.4457479	0.713764524	High	High	949.8418666	1.190717143	-0.126415702	663.3991732	0.30846104	-0.445843814
HeelEye2019.148.34.H.16S_000000000.JKRF4	2020_F_148	HeelEye2019-148-34-H-16S	H5	185	2019-2020	Heel	16S	E	148-34-H	SON5930	_000000000-JKRF4	34	148	148	Seresta	F	F_148	WIJSTER	NA	Unknown	Sand	F_148	1163.110864	1.4457479	0.713764524	High	High	949.8418666	1.190717143	-0.126415702	663.3991732	0.30846104	-0.445843814
HeelEye2019.149.12.H.16S_000000000.JH6L7	2020_F_149	HeelEye2019-149-12-H-16S	H6	90	2019-2020	Heel	16S	D	149-12-H	SON5823	_000000000-JH6L7	12	149	149	Seresta	F	F_149	WIJSTER	NA	Unknown	Sand	F_149	1075.46792	0.640499656	0.426134254	High	Middle	852.9422213	-0.318424434	-0.571821723	590.959809	-1.365343084	-1.43211755
HeelEye2019.149.34.H.16S_000000000.JLB35	2020_F_149	HeelEye2019-149-34-H-16S	A11	491	2019-2020	Heel	16S	I	149-34-H	SON5984	_000000000-JLB35	34	149	149	Seresta	F	F_149	WIJSTER	NA	Unknown	Sand	F_149	1075.46792	0.640499656	0.426134254	High	Middle	852.9422213	-0.318424434	-0.571821723	590.959809	-1.365343084	-1.43211755
